date,demand,RRP,frac_at_neg_RRP,min_temperature,max_temperature,temp_ave,solar_exposure,rainfall,school_day,holiday,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative
22/01/2020,119287.15,45.15569085,0,14.1,31.7,22.9,12.4,0,N,N,119287.15,45.15569085,0,0
23/01/2020,112254.83,-1.761423453,0.29166666,12.9,22.6,17.75,13.4,22.8,N,N,79370.7,30.02449446,32884.13,-78.48142654
24/01/2020,109316.375,49.47943371,0,11.7,24.1,17.9,20.6,1.2,N,N,109316.375,49.47943371,0,0
25/01/2020,102445.88,50.13282313,0,13,27.4,20.2,30,0,N,N,102445.88,50.13282313,0,0
26/01/2020,101233.205,51.41502923,0,15.8,23.6,19.7,24,0,N,Y,101233.205,51.41502923,0,0
27/01/2020,103134.46,54.45308234,0,12.8,23.1,17.95,26.1,0,N,Y,103134.46,54.45308234,0,0
28/01/2020,116190.555,67.1738294,0,13.6,25.4,19.5,26.5,0,N,N,116190.555,67.1738294,0,0
29/01/2020,129812.915,78.27234224,0,15.2,31.5,23.35,29.5,0,N,N,129812.915,78.27234224,0,0
30/01/2020,154816.49,1044.447303,0,16.4,39.4,27.9,29.3,0,Y,N,154816.49,1044.447303,0,0
31/01/2020,170653.84,2809.437516,0,21.5,42.9,32.2,18.3,0,Y,N,170653.84,2809.437516,0,0
1/02/2020,131856.315,86.90860795,0,23.5,29.3,26.4,1.8,0.8,Y,N,131856.315,86.90860795,0,0
2/02/2020,97609.06,14.2356353,0.020833334,14.2,25.1,19.65,21,14.8,Y,N,95445.915,14.55826559,2163.145,0
3/02/2020,105004.91,15.31077199,0.020833334,13.2,17.7,15.45,22.7,0,Y,N,103186.14,15.5806413,1818.77,0
4/02/2020,107034.065,25.21209272,0.0625,11.3,19.7,15.5,28.6,0,Y,N,100875.89,27.08338254,6158.175,-5.44114892
5/02/2020,108988.44,42.116875,0,10.8,20.1,15.45,27.1,0,Y,N,108988.44,42.116875,0,0
6/02/2020,120569.46,42.7660323,0,13.7,25.5,19.6,25,0,Y,N,120569.46,42.7660323,0,0
7/02/2020,120734.85,45.33242536,0,16.5,23.2,19.85,18.4,0,Y,N,120734.85,45.33242536,0,0
8/02/2020,107864.445,28.57090708,0,17.4,29.4,23.4,27.5,0,Y,N,107864.445,28.57090708,0,0
9/02/2020,103857.11,21.55549181,0.0625,19.6,28.2,23.9,19.9,0,Y,N,97924.965,23.05320475,5932.145,-3.168025006
10/02/2020,122975.46,50.80924218,0,18.5,27.7,23.1,15,0.6,Y,N,122975.46,50.80924218,0,0
11/02/2020,127110.58,61.28984085,0,19.5,25.9,22.7,19.1,0,Y,N,127110.58,61.28984085,0,0
12/02/2020,124618.565,53.24352505,0,19.1,27.7,23.4,17.3,0,Y,N,124618.565,53.24352505,0,0
13/02/2020,139137.185,79.01849432,0,19.4,31.7,25.55,26.7,0,Y,N,139137.185,79.01849432,0,0
14/02/2020,139855.63,79.50264397,0,20.3,33.7,27,10.6,0,Y,N,139855.63,79.50264397,0,0
15/02/2020,108300.635,55.67496226,0,18.9,19.3,19.1,2.4,5.4,Y,N,108300.635,55.67496226,0,0
16/02/2020,100904.27,47.00473539,0,16.9,26.4,21.65,23.8,2.8,Y,N,100904.27,47.00473539,0,0
17/02/2020,123351.845,64.10902188,0,15.2,25.6,20.4,26.4,0,Y,N,123351.845,64.10902188,0,0
18/02/2020,119178.12,60.59554515,0,17.6,21.8,19.7,7.3,0,Y,N,119178.12,60.59554515,0,0
19/02/2020,109375.215,51.44203692,0,13.3,19.7,16.5,12.9,38,Y,N,109375.215,51.44203692,0,0
