date,demand,RRP,frac_at_neg_RRP,min_temperature,max_temperature,temp_ave,solar_exposure,rainfall,school_day,holiday,demand_pos_RRP,demand_neg_RRP,DEMAND_NET*,RRP_positive,RRP_negative
15/07/2020,135296.8,68.56981008,0,6.2,14.7,10.45,9.4,0.2,Y,N,135296.8,0,135296.8,68.56981008,0
16/07/2020,143158.89,86.65821645,0,4.2,11.5,7.85,8.7,0,Y,N,143158.89,0,143158.89,86.65821645,0
17/07/2020,143109.355,73.81550841,0,3.1,12.8,7.95,7.4,0,Y,N,143109.355,0,143109.355,73.81550841,0
18/07/2020,125303.885,43.53431853,0,4,12.5,8.25,8.3,0,Y,N,125303.885,0,125303.885,43.53431853,0
19/07/2020,114065.32,31.20876798,0.125,8.2,15.3,11.75,7.6,0,Y,N,101869.76,12195.56,89674.2,35.491466,-4.564695471
20/07/2020,132894.41,58.02011972,0,7.6,13.8,10.7,8.2,0.6,Y,N,132894.41,0,132894.41,58.02011972,0
21/07/2020,140086.105,95.13777966,0,7.2,12.9,10.05,8.1,0.4,Y,N,140086.105,0,140086.105,95.13777966,0
22/07/2020,138666.105,93.87503029,0,8.1,13.3,10.7,8.4,0,Y,N,138666.105,0,138666.105,93.87503029,0
23/07/2020,142476.365,103.9160215,0,8.1,12,10.05,7.5,2.2,Y,N,142476.365,0,142476.365,103.9160215,0
24/07/2020,133822.7,61.44914004,0,6.1,13.5,9.8,10.5,0,Y,N,133822.7,0,133822.7,61.44914004,0
25/07/2020,128417.22,72.0830116,0,4.3,12.2,8.25,9.6,0,Y,N,128417.22,0,128417.22,72.0830116,0
26/07/2020,123014.555,69.92282946,0,5,12.8,8.9,7.2,0,Y,N,123014.555,0,123014.555,69.92282946,0
27/07/2020,132571.33,59.48642642,0,7.4,13.5,10.45,7.3,0,Y,N,132571.33,0,132571.33,59.48642642,0
28/07/2020,132720.395,59.04477848,0,9.6,15.6,12.6,8,0.4,Y,N,132720.395,0,132720.395,59.04477848,0
29/07/2020,130547.735,67.52983163,0,8.6,16.3,12.45,9,0,Y,N,130547.735,0,130547.735,67.52983163,0
30/07/2020,132583.64,63.22321802,0,8,14.2,11.1,11.3,0,Y,N,132583.64,0,132583.64,63.22321802,0
31/07/2020,132105.75,73.08227616,0,3.4,17.1,10.25,11.3,0,Y,N,132105.75,0,132105.75,73.08227616,0
1/08/2020,111590.65,47.91589475,0,5.7,16.4,11.05,11.1,0,Y,N,111590.65,0,111590.65,47.91589475,0
2/08/2020,109935.335,50.24795698,0,9,18.2,13.6,11.7,0,Y,N,109935.335,0,109935.335,50.24795698,0
3/08/2020,127930.355,47.6889717,0,7.5,16,11.75,10.2,0,Y,N,127930.355,0,127930.355,47.6889717,0
4/08/2020,140042.145,49.18959504,0,5.1,10.5,7.8,10,1.2,N,N,140042.145,0,140042.145,49.18959504,0
5/08/2020,140205.295,55.46471438,0,4.7,11.3,8,9.6,5.8,N,N,140205.295,0,140205.295,55.46471438,0
6/08/2020,140835.175,69.43370924,0,5.5,12.8,9.15,10.8,0.8,N,N,140835.175,0,140835.175,69.43370924,0
7/08/2020,144062.61,60.11943198,0,3.3,12.7,8,5.8,0,N,N,144062.61,0,144062.61,60.11943198,0
8/08/2020,121119.265,53.51866097,0,4.7,14.9,9.8,7.2,6.8,N,N,121119.265,0,121119.265,53.51866097,0
9/08/2020,111165.955,45.52217119,0,8.9,15.8,12.35,10.2,0.2,N,N,111165.955,0,111165.955,45.52217119,0
10/08/2020,125959.75,53.42043452,0,5.7,14.8,10.25,12.7,0,N,N,125959.75,0,125959.75,53.42043452,0
11/08/2020,130141.225,42.32865173,0,4.3,15.8,10.05,10.3,0,N,N,130141.225,0,130141.225,42.32865173,0
12/08/2020,127945.31,58.62900738,0,9.4,15.9,12.65,10,0.8,N,N,127945.31,0,127945.31,58.62900738,0
13/08/2020,121914.44,52.32015788,0,11.4,18.1,14.75,11,1.2,N,N,121914.44,0,121914.44,52.32015788,0
14/08/2020,124640.09,69.84183616,0,10.7,18.1,14.4,7,0.8,N,N,124640.09,0,124640.09,69.84183616,0
15/08/2020,113755.18,52.51504329,0,7.4,14.9,11.15,13,2.8,N,N,113755.18,0,113755.18,52.51504329,0
16/08/2020,111034.745,58.425199,0,10.7,15,12.85,9.9,0.4,N,N,111034.745,0,111034.745,58.425199,0
17/08/2020,121520.57,60.71057206,0,9.5,16.3,12.9,10.4,0,N,N,121520.57,0,121520.57,60.71057206,0
18/08/2020,119321.855,44.02416502,0,10,17.2,13.6,11.2,0.2,N,N,119321.855,0,119321.855,44.02416502,0
19/08/2020,129884.75,62.12320763,0,9.7,12.7,11.2,7.9,1.2,N,N,129884.75,0,129884.75,62.12320763,0
20/08/2020,123490.855,54.11355268,0,9.6,15.7,12.65,9.6,3.8,N,N,123490.855,0,123490.855,54.11355268,0
21/08/2020,125707.04,48.50830488,0,8.5,14.1,11.3,12.2,0.4,N,N,125707.04,0,125707.04,48.50830488,0
22/08/2020,127131.37,56.06549025,0,5.8,11.1,8.45,3.8,4.4,N,N,127131.37,0,127131.37,56.06549025,0
23/08/2020,117125.065,53.93795084,0,6.8,11.5,9.15,8.6,25.6,N,N,117125.065,0,117125.065,53.93795084,0
24/08/2020,134984.79,134.4884221,0,6.3,12.4,9.35,12.8,2.8,N,N,134984.79,0,134984.79,134.4884221,0
25/08/2020,138437.855,82.74421296,0,3.6,13,8.3,11.2,0,N,N,138437.855,0,138437.855,82.74421296,0
26/08/2020,129322.31,90.6668878,0,6.1,14.5,10.3,12.8,0,N,N,129322.31,0,129322.31,90.6668878,0
27/08/2020,119044.425,45.56437394,0,8.8,20.7,14.75,13.1,0,N,N,119044.425,0,119044.425,45.56437394,0
28/08/2020,118809.08,61.60884765,0,8.5,17.6,13.05,15.1,1.4,N,N,118809.08,0,118809.08,61.60884765,0
29/08/2020,100166.885,15.29224188,0.3125,9.2,19.3,14.25,15.6,0,N,N,75058.525,25108.36,49950.165,29.82342006,-28.14702697
30/08/2020,98917.175,9.421018531,0.4375,12,19.8,15.9,9,0,N,N,61517.58,37399.595,24117.985,25.58243568,-17.16245843
31/08/2020,121605.395,58.5526285,0,6.9,12.5,9.7,13.5,1,N,N,121605.395,0,121605.395,58.5526285,0
1/09/2020,119645.18,52.28162464,0,6.6,15.7,11.15,15.9,0,N,N,119645.18,0,119645.18,52.28162464,0
2/09/2020,113547.67,31.7696948,0.0625,8.6,22,15.3,12.1,0,N,N,107730.39,5817.28,101913.11,33.51123536,-0.481949322
3/09/2020,109327.46,25.56711429,0.125,12.9,19.9,16.4,13.5,0,N,N,97931.115,11396.345,86534.77,30.37725887,-15.76743825
4/09/2020,114865.645,37.04256916,0,9,17.3,13.15,12.7,0,N,N,114865.645,0,114865.645,37.04256916,0
5/09/2020,105534.01,49.7384538,0,9.7,16.6,13.15,15,0.2,N,N,105534.01,0,105534.01,49.7384538,0
6/09/2020,95865.14,26.51715961,0.22916667,6.9,19.2,13.05,16.9,0.2,N,N,79847.18,16017.96,63829.22,37.72027477,-29.32872547
7/09/2020,99778.2,18.90752412,0.20833333,8.8,22.9,15.85,17.1,0,N,N,81950.94,17827.26,64123.68,26.44606373,-15.74673051
8/09/2020,112421.09,35.90195556,0.104166664,16.6,19.9,18.25,4.8,0,N,N,103705.805,8715.285,94990.52,39.15472993,-2.803787816
9/09/2020,112140.47,37.01543366,0,8.1,15.6,11.85,14.8,1,N,N,112140.47,0,112140.47,37.01543366,0
10/09/2020,109328.335,31.15281617,0,5.4,21.4,13.4,17.5,0,N,N,109328.335,0,109328.335,31.15281617,0
11/09/2020,106643.05,22.38646877,0.29166666,10.4,19.4,14.9,13.4,0,N,N,79771.61,26871.44,52900.17,34.39406235,-13.25974419
12/09/2020,111644.6,34.26416783,0.041666668,13.3,16,14.65,4,1.6,N,N,107801.07,3843.53,103957.54,35.84910915,-10.18933483
13/09/2020,96225.91,28.32769033,0.104166664,11.9,17.2,14.55,16.5,11.8,N,N,88815.25,7410.66,81404.59,31.46806115,-9.309013995
14/09/2020,107196.61,41.85212803,0,11.1,16.6,13.85,18.1,0,N,N,107196.61,0,107196.61,41.85212803,0
15/09/2020,113008.77,44.30535805,0,7.4,15.8,11.6,18.3,0,N,N,113008.77,0,113008.77,44.30535805,0
16/09/2020,110807.72,34.96841219,0.125,7.1,22.8,14.95,17.4,0,N,N,99004.355,11803.365,87200.99,40.28316193,-9.610686198
17/09/2020,115643.44,34.6966765,0,11.8,15.5,13.65,9.4,0.8,N,N,115643.44,0,115643.44,34.6966765,0
18/09/2020,112335.7,40.83704346,0,8.4,18.7,13.55,13.6,0,N,N,112335.7,0,112335.7,40.83704346,0
19/09/2020,93384,24.26530783,0.125,11.3,26.3,18.8,17.1,0,N,N,82863.765,10520.235,72343.53,28.21663786,-6.857769104
20/09/2020,86891.23,23.05133479,0.27083334,17.1,22,19.55,16.7,0,N,N,66569.795,20321.435,46248.36,32.44389647,-7.717206177
21/09/2020,100977.95,34.25364192,0.020833334,16.6,19.8,18.2,13,0,N,N,99157.425,1820.525,97336.9,35.26956462,-21.08
22/09/2020,103200.64,25.92532279,0.14583333,12.3,18.9,15.6,16.8,0,N,N,90271.18,12929.46,77341.72,30.8937495,-8.763344935
23/09/2020,112412.445,34.21179457,0.020833334,10.6,15.1,12.85,12.3,0.2,N,N,110400.165,2012.28,108387.885,34.94474084,-6
24/09/2020,117535.715,51.7793561,0,8.2,15,11.6,13.9,1.6,N,N,117535.715,0,117535.715,51.7793561,0
25/09/2020,126354.68,53.42920966,0,7.2,11.9,9.55,7.2,3.2,N,N,126354.68,0,126354.68,53.42920966,0
26/09/2020,106694.965,33.44471011,0.083333336,6.2,13.4,9.8,15,9.4,N,N,99043.17,7651.795,91391.375,37.48180525,-18.81057115
27/09/2020,101703.49,57.92002876,0,8.8,13.4,11.1,20.9,3,N,N,101703.49,0,101703.49,57.92002876,0
28/09/2020,114651.14,59.74605347,0,6.5,13.6,10.05,18.3,0,N,N,114651.14,0,114651.14,59.74605347,0
29/09/2020,112076.46,42.12017751,0.041666668,4.3,21,12.65,18.4,0,N,N,108164.36,3912.1,104252.26,43.85914999,-5.960097786
30/09/2020,113620.21,38.05764052,0.020833334,10.7,19.4,15.05,13,0.6,N,N,111746.46,1873.75,109872.71,38.82338953,-7.61
1/10/2020,106641.79,34.65467056,0.125,9.4,19.5,14.45,21.2,1.8,N,N,95349.61,11292.18,84057.43,41.65165787,-24.4269249
2/10/2020,99585.835,-6.076028369,0.625,12.8,26,19.4,22,0,N,N,41988.24,57597.595,-15609.355,26.98025095,-30.17382255
3/10/2020,92277.025,-1.983470633,0.5833333,17.4,29.4,23.4,19.8,0,N,N,44133.51,48143.515,-4010.005,32.43815552,-33.53802543
4/10/2020,94081.565,25.0086136,0.0625,13.5,29.5,21.5,8.4,0,N,N,88580.995,5500.57,83080.425,26.57168688,-0.163066155
5/10/2020,113610.03,36.76470052,0.083333336,9.1,12.7,10.9,7.3,12.8,N,N,106587.375,7022.655,99564.72,39.61601548,-6.511549863
6/10/2020,122607.56,75.77105901,0,8.9,12.6,10.75,5.8,1,N,N,122607.56,0,122607.56,75.77105901,0
